species;country;dish;date;germinated;seedling;viable;total
Carex sylvatica;Britain;D;03/10/2016;0;0;22;25
Carex sylvatica;Britain;D;10/10/2016;0;0;22;25
Carex sylvatica;Britain;D;17/10/2016;0;0;22;25
Carex sylvatica;Britain;D;24/10/2016;0;0;22;25
Carex sylvatica;Britain;D;31/10/2016;0;0;22;25
Carex sylvatica;Britain;D;07/11/2016;0;0;22;25
Carex sylvatica;Britain;D;14/11/2016;0;0;22;25
Carex sylvatica;Britain;D;21/11/2016;0;0;22;25
Carex sylvatica;Britain;D;28/11/2016;0;0;22;25
Carex sylvatica;Britain;D;05/12/2016;0;0;22;25
Carex sylvatica;Britain;D;12/12/2016;0;0;22;25
Carex sylvatica;Britain;D;19/12/2016;0;0;22;25
Carex sylvatica;Britain;D;26/12/2016;0;0;22;25
Carex sylvatica;Britain;D;02/01/2017;0;0;22;25
Carex sylvatica;Britain;D;09/01/2017;0;0;22;25
Carex sylvatica;Britain;D;16/01/2017;0;0;22;25
Carex sylvatica;Britain;D;23/01/2017;0;0;22;25
Carex sylvatica;Britain;D;30/01/2017;0;0;22;25
Carex sylvatica;Britain;D;06/02/2017;0;0;22;25
Carex sylvatica;Britain;D;13/02/2017;0;0;22;25
Carex sylvatica;Britain;D;20/02/2017;0;0;22;25
Carex sylvatica;Britain;D;27/02/2017;0;0;22;25
Carex sylvatica;Britain;D;06/03/2017;0;0;22;25
Carex sylvatica;Britain;D;13/03/2017;0;0;22;25
Carex sylvatica;Britain;D;20/03/2017;5;0;22;25
Carex sylvatica;Britain;D;27/03/2017;4;0;22;25
Carex sylvatica;Britain;D;03/04/2017;2;2;22;25
Carex sylvatica;Britain;D;10/04/2017;3;3;22;25
Carex sylvatica;Britain;D;17/04/2017;3;2;22;25
Carex sylvatica;Britain;D;24/04/2017;2;3;22;25
Carex sylvatica;Britain;D;01/05/2017;0;5;22;25
Carex sylvatica;Britain;D;08/05/2017;0;2;22;25
Carex sylvatica;Britain;D;15/05/2017;0;0;22;25
Carex sylvatica;Britain;D;22/05/2017;1;0;22;25
Carex sylvatica;Britain;D;29/05/2017;0;0;22;25
Carex sylvatica;Britain;D;05/06/2017;0;0;22;25
Carex sylvatica;Britain;D;12/06/2017;0;0;22;25
Carex sylvatica;Britain;D;19/06/2017;0;0;22;25
Carex sylvatica;Britain;D;26/06/2017;0;0;22;25
Carex sylvatica;Britain;D;03/07/2017;0;0;22;25
Carex sylvatica;Britain;D;10/07/2017;0;0;22;25
Carex sylvatica;Britain;D;17/07/2017;0;0;22;25
Carex sylvatica;Britain;D;24/07/2017;0;0;22;25
Carex sylvatica;Spain;A;15/08/2016;0;0;25;25
Carex sylvatica;Spain;A;22/08/2016;0;0;25;25
Carex sylvatica;Spain;A;29/08/2016;0;0;25;25
Carex sylvatica;Spain;A;05/09/2016;3;0;25;25
Carex sylvatica;Spain;A;12/09/2016;2;5;25;25
Carex sylvatica;Spain;A;19/09/2016;2;1;25;25
Carex sylvatica;Spain;A;26/09/2016;1;1;25;25
Carex sylvatica;Spain;A;03/10/2016;2;1;25;25
Carex sylvatica;Spain;A;10/10/2016;2;3;25;25
Carex sylvatica;Spain;A;17/10/2016;0;1;25;25
Carex sylvatica;Spain;A;24/10/2016;0;0;25;25
Carex sylvatica;Spain;A;31/10/2016;0;0;25;25
Carex sylvatica;Spain;A;07/11/2016;0;0;25;25
Carex sylvatica;Spain;A;14/11/2016;0;0;25;25
Carex sylvatica;Spain;A;21/11/2016;0;0;25;25
Carex sylvatica;Spain;A;28/11/2016;0;0;25;25
Carex sylvatica;Spain;A;05/12/2016;0;0;25;25
Carex sylvatica;Spain;A;12/12/2016;0;0;25;25
Carex sylvatica;Spain;A;19/12/2016;0;0;25;25
Carex sylvatica;Spain;A;26/12/2016;0;0;25;25
Carex sylvatica;Spain;A;02/01/2017;0;0;25;25
Carex sylvatica;Spain;A;09/01/2017;0;0;25;25
Carex sylvatica;Spain;A;16/01/2017;0;0;25;25
Carex sylvatica;Spain;A;23/01/2017;0;0;25;25
Carex sylvatica;Spain;A;30/01/2017;1;0;25;25
Carex sylvatica;Spain;A;06/02/2017;0;1;25;25
Carex sylvatica;Spain;A;13/02/2017;0;0;25;25
Carex sylvatica;Spain;A;20/02/2017;0;0;25;25
Carex sylvatica;Spain;A;27/02/2017;0;0;25;25
Carex sylvatica;Spain;A;06/03/2017;0;0;25;25
Carex sylvatica;Spain;A;13/03/2017;0;0;25;25
Carex sylvatica;Spain;A;20/03/2017;0;0;25;25
Carex sylvatica;Spain;A;27/03/2017;0;0;25;25
Carex sylvatica;Spain;A;03/04/2017;0;0;25;25
Carex sylvatica;Spain;A;10/04/2017;0;0;25;25
Carex sylvatica;Spain;A;17/04/2017;0;0;25;25
Carex sylvatica;Spain;A;24/04/2017;0;0;25;25
Carex sylvatica;Spain;A;01/05/2017;0;0;25;25
Carex sylvatica;Spain;A;08/05/2017;1;0;25;25
Carex sylvatica;Spain;A;15/05/2017;0;1;25;25
Carex sylvatica;Spain;A;22/05/2017;1;0;25;25
Carex sylvatica;Spain;A;29/05/2017;0;0;25;25
Carex sylvatica;Spain;A;05/06/2017;0;1;25;25
Carex sylvatica;Spain;A;12/06/2017;1;0;25;25
Carex sylvatica;Spain;A;19/06/2017;0;1;25;25
Carex sylvatica;Spain;A;26/06/2017;0;0;25;25
Carex sylvatica;Spain;A;03/07/2017;0;0;25;25
Carex sylvatica;Spain;A;10/07/2017;0;0;25;25
Carex sylvatica;Spain;A;17/07/2017;0;0;25;25
Carex sylvatica;Spain;B;15/08/2016;0;0;25;25
Carex sylvatica;Spain;B;22/08/2016;0;0;25;25
Carex sylvatica;Spain;B;29/08/2016;0;0;25;25
Carex sylvatica;Spain;B;05/09/2016;5;2;25;25
Carex sylvatica;Spain;B;12/09/2016;2;5;25;25
Carex sylvatica;Spain;B;19/09/2016;4;3;25;25
Carex sylvatica;Spain;B;26/09/2016;1;1;25;25
Carex sylvatica;Spain;B;03/10/2016;0;1;25;25
Carex sylvatica;Spain;B;10/10/2016;0;0;25;25
Carex sylvatica;Spain;B;17/10/2016;0;0;25;25
Carex sylvatica;Spain;B;24/10/2016;0;0;25;25
Carex sylvatica;Spain;B;31/10/2016;0;0;25;25
Carex sylvatica;Spain;B;07/11/2016;0;0;25;25
Carex sylvatica;Spain;B;14/11/2016;0;0;25;25
Carex sylvatica;Spain;B;21/11/2016;0;0;25;25
Carex sylvatica;Spain;B;28/11/2016;0;0;25;25
Carex sylvatica;Spain;B;05/12/2016;0;0;25;25
Carex sylvatica;Spain;B;12/12/2016;0;0;25;25
Carex sylvatica;Spain;B;19/12/2016;0;0;25;25
Carex sylvatica;Spain;B;26/12/2016;0;0;25;25
Carex sylvatica;Spain;B;02/01/2017;0;0;25;25
Carex sylvatica;Spain;B;09/01/2017;0;0;25;25
Carex sylvatica;Spain;B;16/01/2017;0;0;25;25
Carex sylvatica;Spain;B;23/01/2017;0;0;25;25
Carex sylvatica;Spain;B;30/01/2017;1;0;25;25
Carex sylvatica;Spain;B;06/02/2017;2;1;25;25
Carex sylvatica;Spain;B;13/02/2017;0;0;25;25
Carex sylvatica;Spain;B;20/02/2017;1;3;25;25
Carex sylvatica;Spain;B;27/02/2017;0;0;25;25
Carex sylvatica;Spain;B;06/03/2017;0;0;25;25
Carex sylvatica;Spain;B;13/03/2017;0;0;25;25
Carex sylvatica;Spain;B;20/03/2017;0;0;25;25
Carex sylvatica;Spain;B;27/03/2017;0;0;25;25
Carex sylvatica;Spain;B;03/04/2017;0;0;25;25
Carex sylvatica;Spain;B;10/04/2017;0;0;25;25
Carex sylvatica;Spain;B;17/04/2017;0;0;25;25
Carex sylvatica;Spain;B;24/04/2017;0;0;25;25
Carex sylvatica;Spain;B;01/05/2017;0;0;25;25
Carex sylvatica;Spain;B;08/05/2017;8;0;25;25
Carex sylvatica;Spain;B;15/05/2017;0;8;25;25
Carex sylvatica;Spain;B;22/05/2017;1;0;25;25
Carex sylvatica;Spain;B;29/05/2017;0;0;25;25
Carex sylvatica;Spain;B;05/06/2017;0;1;25;25
Carex sylvatica;Spain;B;12/06/2017;0;0;25;25
Carex sylvatica;Spain;B;19/06/2017;0;0;25;25
Carex sylvatica;Spain;B;26/06/2017;0;0;25;25
Carex sylvatica;Spain;B;03/07/2017;0;0;25;25
Carex sylvatica;Spain;B;10/07/2017;0;0;25;25
Carex sylvatica;Spain;B;17/07/2017;0;0;25;25
Carex sylvatica;Spain;C;15/08/2016;0;0;25;25
Carex sylvatica;Spain;C;22/08/2016;0;0;25;25
Carex sylvatica;Spain;C;29/08/2016;0;0;25;25
Carex sylvatica;Spain;C;05/09/2016;5;1;25;25
Carex sylvatica;Spain;C;12/09/2016;5;7;25;25
Carex sylvatica;Spain;C;19/09/2016;2;3;25;25
Carex sylvatica;Spain;C;26/09/2016;4;1;25;25
Carex sylvatica;Spain;C;03/10/2016;0;4;25;25
Carex sylvatica;Spain;C;10/10/2016;0;0;25;25
Carex sylvatica;Spain;C;17/10/2016;0;0;25;25
Carex sylvatica;Spain;C;24/10/2016;0;0;25;25
Carex sylvatica;Spain;C;31/10/2016;0;0;25;25
Carex sylvatica;Spain;C;07/11/2016;0;0;25;25
Carex sylvatica;Spain;C;14/11/2016;0;0;25;25
Carex sylvatica;Spain;C;21/11/2016;0;0;25;25
Carex sylvatica;Spain;C;28/11/2016;0;0;25;25
Carex sylvatica;Spain;C;05/12/2016;0;0;25;25
Carex sylvatica;Spain;C;12/12/2016;0;0;25;25
Carex sylvatica;Spain;C;19/12/2016;0;0;25;25
Carex sylvatica;Spain;C;26/12/2016;0;0;25;25
