species;family;mountain;code;incubator;petridish;petricode;total;viable;date;germinated;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;26/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;02/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;09/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;16/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;23/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;30/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;07/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;14/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;20/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;28/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;02/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;16/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerastium sp;Caryophyllaceae;Mediterranean alpine;280721-02;Snowbed;6;280721-02-S6;25;25;22/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;25/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;12/04/2022;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;19/04/2022;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;26/04/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;03/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;10/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;16/05/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;17/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;24/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;31/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;07/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;14/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;22/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;28/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;05/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;12/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;19/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;26/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;01/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;15/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;5;240821-03-F5;25;21;22/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;25/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;12/04/2022;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;19/04/2022;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;26/04/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;03/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;10/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;17/05/2022;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;17/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;24/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;31/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;07/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;14/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;22/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;28/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;05/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;12/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;19/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;26/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;01/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;15/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Fellfield;6;240821-03-F6;25;22;22/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;25/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;12/05/2022;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;19/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;26/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;02/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;09/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;16/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;23/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;30/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;07/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;14/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;20/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;28/07/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;02/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;08/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;16/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;5;240821-03-S5;25;22;22/08/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;6;240821-03-S6;25;24;25/10/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;6;240821-03-S6;25;24;10/11/2021;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;6;240821-03-S6;25;24;12/05/2022;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;6;240821-03-S6;25;24;19/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;6;240821-03-S6;25;24;26/05/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Conopodium majus;Umbelliferae;Mediterranean alpine;240821-03;Snowbed;6;240821-03-S6;25;24;02/06/2022;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
