species;accession;code;incubator;petridish;total;viable;date;germinated
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;09/11/2021;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;04/04/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;11/04/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;18/04/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;25/04/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;02/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;09/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;16/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;23/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;30/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;06/06/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;13/06/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;21/06/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;27/06/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;04/07/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;11/07/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;18/07/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;25/07/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;01/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;08/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;15/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;22/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;29/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;06/09/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;13/09/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;3;25;22;19/09/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;24/09/2021;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;08/10/2021;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;27/10/2021;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;09/11/2021;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;04/04/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;11/04/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;18/04/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;25/04/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;02/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;09/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;16/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;23/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;30/05/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;06/06/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;13/06/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;21/06/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;27/06/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;04/07/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;11/07/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;18/07/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;25/07/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;01/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;08/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;15/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;22/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;29/08/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;06/09/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;13/09/2022;0
Androsace villosa;310821-11;310821-11;Fellfield;4;25;23;19/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;24/09/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;08/10/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;27/10/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;09/11/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;10/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;11/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;18/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;25/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;01/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;08/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;15/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;23/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;29/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;06/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;13/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;20/07/2022;1
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;27/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;02/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;08/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;16/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;22/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;29/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;07/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;13/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;1;25;22;19/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;24/09/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;08/10/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;27/10/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;09/11/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;10/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;11/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;18/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;25/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;01/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;08/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;15/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;23/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;29/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;06/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;13/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;20/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;27/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;02/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;08/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;16/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;22/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;29/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;07/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;13/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;2;25;22;19/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;24/09/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;08/10/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;27/10/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;09/11/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;10/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;11/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;18/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;25/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;01/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;08/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;15/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;23/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;29/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;06/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;13/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;20/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;27/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;02/08/2022;1
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;08/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;16/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;22/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;29/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;07/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;13/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;3;25;22;19/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;24/09/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;08/10/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;27/10/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;09/11/2021;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;10/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;11/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;18/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;25/05/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;01/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;08/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;15/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;23/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;29/06/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;06/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;13/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;20/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;27/07/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;02/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;08/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;16/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;22/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;29/08/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;07/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;13/09/2022;0
Androsace villosa;310821-11;310821-11;Snowbed;4;25;21;19/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;21/09/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;07/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;26/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;08/11/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;04/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;11/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;18/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;25/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;02/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;09/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;16/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;23/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;30/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;06/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;13/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;21/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;27/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;04/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;11/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;18/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;25/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;01/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;08/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;15/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;22/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;29/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;06/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;13/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;1;25;3;19/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;21/09/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;07/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;26/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;08/11/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;04/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;11/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;18/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;25/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;02/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;09/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;16/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;23/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;30/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;06/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;13/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;21/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;27/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;04/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;11/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;18/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;25/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;01/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;08/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;15/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;22/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;29/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;06/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;13/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;2;25;3;19/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;21/09/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;07/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;26/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;08/11/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;04/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;11/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;18/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;25/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;02/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;09/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;16/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;23/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;30/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;06/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;13/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;21/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;27/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;04/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;11/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;18/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;25/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;01/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;08/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;15/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;22/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;29/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;06/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;13/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;3;25;4;19/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;21/09/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;07/10/2021;1
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;26/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;08/11/2021;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;04/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;11/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;18/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;25/04/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;02/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;09/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;16/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;23/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;30/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;06/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;13/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;21/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;27/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;04/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;11/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;18/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;25/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;01/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;08/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;15/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;22/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;29/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;06/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;13/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Fellfield;4;25;3;19/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;21/09/2021;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;07/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;26/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;08/11/2021;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;10/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;11/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;18/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;25/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;01/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;08/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;15/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;23/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;29/06/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;06/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;13/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;20/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;27/07/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;02/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;08/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;16/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;22/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;29/08/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;07/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;13/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;1;25;7;19/09/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;2;25;8;21/09/2021;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;2;25;8;07/10/2021;1
Anthyllis vulneraria;300821-04;300821-04;Snowbed;2;25;8;26/10/2021;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;2;25;8;08/11/2021;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;2;25;8;10/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;2;25;8;11/05/2022;0
Anthyllis vulneraria;300821-04;300821-04;Snowbed;2;25;8;18/05/2022;0
