species;code;condition;petridish;petricode;total;viable;date;germinated
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;03/05/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;10/05/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;17/05/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;24/05/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;31/05/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;07/06/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;14/06/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;22/06/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;28/06/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;05/07/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;12/07/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;19/07/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;26/07/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;01/08/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;08/08/2022;0
Gentianella campestris;300921-03;Fellfield;4;300921-03-F4;25;25;15/08/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;13/10/2021;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;25/10/2021;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;10/11/2021;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;26/04/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;12/05/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;19/05/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;02/06/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;09/06/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;16/06/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;24/06/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;30/06/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;07/07/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;14/07/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;20/07/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;27/07/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;02/08/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;08/08/2022;0
Gentianella campestris;300921-03;Snowbed;1;300921-03-S1;25;25;16/08/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;13/10/2021;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;25/10/2021;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;10/11/2021;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;26/04/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;12/05/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;19/05/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;02/06/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;09/06/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;16/06/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;24/06/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;30/06/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;07/07/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;14/07/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;20/07/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;27/07/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;02/08/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;08/08/2022;0
Gentianella campestris;300921-03;Snowbed;2;300921-03-S2;25;25;16/08/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;13/10/2021;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;25/10/2021;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;10/11/2021;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;26/04/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;12/05/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;19/05/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;02/06/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;09/06/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;16/06/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;24/06/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;30/06/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;07/07/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;14/07/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;20/07/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;27/07/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;02/08/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;08/08/2022;0
Gentianella campestris;300921-03;Snowbed;3;300921-03-S3;25;25;16/08/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;13/10/2021;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;25/10/2021;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;10/11/2021;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;26/04/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;12/05/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;19/05/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;02/06/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;09/06/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;16/06/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;24/06/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;30/06/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;07/07/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;14/07/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;20/07/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;27/07/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;02/08/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;08/08/2022;0
Gentianella campestris;300921-03;Snowbed;4;300921-03-S4;25;25;16/08/2022;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;22/09/2021;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;07/10/2021;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;26/10/2021;2
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;08/11/2021;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;04/04/2022;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;11/04/2022;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;18/04/2022;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;25/04/2022;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;02/05/2022;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;09/05/2022;1
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;16/05/2022;7
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;23/05/2022;1
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;30/05/2022;1
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;06/06/2022;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;13/06/2022;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;21/06/2022;0
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;27/06/2022;1
Gypsophila repens;300821-10;Fellfield;1;300821-10-F1;25;15;04/07/2022;2
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;22/09/2021;0
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;07/10/2021;0
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;26/10/2021;0
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;08/11/2021;3
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;04/04/2022;0
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;11/04/2022;0
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;18/04/2022;0
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;25/04/2022;0
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;02/05/2022;0
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;09/05/2022;2
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;16/05/2022;4
Gypsophila repens;300821-10;Fellfield;2;300821-10-F2;25;10;23/05/2022;1
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;22/09/2021;0
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;07/10/2021;0
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;26/10/2021;2
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;08/11/2021;0
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;04/04/2022;0
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;11/04/2022;0
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;18/04/2022;0
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;25/04/2022;2
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;02/05/2022;0
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;09/05/2022;1
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;16/05/2022;2
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;23/05/2022;2
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;30/05/2022;1
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;06/06/2022;1
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;13/06/2022;3
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;21/06/2022;0
Gypsophila repens;300821-10;Fellfield;3;300821-10-F3;25;15;27/06/2022;1
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;16;22/09/2021;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;07/10/2021;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;26/10/2021;5
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;08/11/2021;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;04/04/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;11/04/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;18/04/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;25/04/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;02/05/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;09/05/2022;1
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;16/05/2022;3
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;23/05/2022;4
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;30/05/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;06/06/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;13/06/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;21/06/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;27/06/2022;1
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;04/07/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;11/07/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;18/07/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;25/07/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;01/08/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;08/08/2022;0
Gypsophila repens;300821-10;Fellfield;4;300821-10-F4;23;18;15/08/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;24/09/2021;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;08/10/2021;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;27/10/2021;2
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;09/11/2021;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;04/04/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;11/04/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;18/04/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;25/04/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;02/05/2022;1
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;09/05/2022;4
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;16/05/2022;12
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;23/05/2022;2
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;30/05/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;06/06/2022;1
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;13/06/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;21/06/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;27/06/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;04/07/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;11/07/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;18/07/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;25/07/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;01/08/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;08/08/2022;0
Gypsophila repens;310821-08;Fellfield;1;310821-08-F1;25;24;15/08/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;24/09/2021;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;08/10/2021;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;27/10/2021;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;09/11/2021;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;04/04/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;11/04/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;18/04/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;25/04/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;02/05/2022;2
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;09/05/2022;5
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;16/05/2022;14
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;23/05/2022;1
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;30/05/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;06/06/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;13/06/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;21/06/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;27/06/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;04/07/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;11/07/2022;1
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;18/07/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;25/07/2022;0
Gypsophila repens;310821-08;Fellfield;2;310821-08-F2;25;24;01/08/2022;1
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;24/09/2021;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;08/10/2021;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;27/10/2021;7
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;09/11/2021;1
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;04/04/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;11/04/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;18/04/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;25/04/2022;1
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;02/05/2022;4
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;09/05/2022;1
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;16/05/2022;7
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;23/05/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;30/05/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;06/06/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;13/06/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;21/06/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;27/06/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;04/07/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;11/07/2022;1
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;18/07/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;25/07/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;01/08/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;08/08/2022;0
Gypsophila repens;310821-08;Fellfield;3;310821-08-F3;25;23;15/08/2022;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;24/09/2021;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;08/10/2021;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;27/10/2021;3
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;09/11/2021;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;04/04/2022;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;11/04/2022;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;18/04/2022;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;25/04/2022;2
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;02/05/2022;3
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;09/05/2022;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;16/05/2022;9
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;23/05/2022;1
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;30/05/2022;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;06/06/2022;1
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;13/06/2022;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;21/06/2022;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;27/06/2022;0
Gypsophila repens;310821-08;Fellfield;4;310821-08-F4;25;22;04/07/2022;3
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;22/09/2021;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;07/10/2021;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;26/10/2021;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;08/11/2021;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;25/04/2022;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;11/05/2022;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;18/05/2022;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;01/06/2022;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;08/06/2022;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;15/06/2022;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;23/06/2022;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;29/06/2022;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;06/07/2022;0
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;13/07/2022;3
Gypsophila repens;300821-10;Snowbed;1;300821-10-S1;23;20;20/07/2022;17
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;22/09/2021;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;07/10/2021;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;26/10/2021;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;08/11/2021;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;25/04/2022;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;11/05/2022;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;18/05/2022;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;01/06/2022;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;08/06/2022;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;15/06/2022;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;23/06/2022;0
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;29/06/2022;1
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;06/07/2022;5
Gypsophila repens;300821-10;Snowbed;2;300821-10-S2;25;14;13/07/2022;8
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;22/09/2021;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;07/10/2021;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;26/10/2021;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;08/11/2021;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;25/04/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;11/05/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;18/05/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;01/06/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;08/06/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;15/06/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;23/06/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;29/06/2022;6
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;06/07/2022;6
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;13/07/2022;7
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;20/07/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;27/07/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;02/08/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;08/08/2022;0
Gypsophila repens;300821-10;Snowbed;3;300821-10-S3;25;20;16/08/2022;0
Gypsophila repens;300821-10;Snowbed;4;300821-10-S4;25;22;22/09/2021;0
Gypsophila repens;300821-10;Snowbed;4;300821-10-S4;25;22;07/10/2021;0
Gypsophila repens;300821-10;Snowbed;4;300821-10-S4;25;22;26/10/2021;0
Gypsophila repens;300821-10;Snowbed;4;300821-10-S4;25;22;08/11/2021;0
Gypsophila repens;300821-10;Snowbed;4;300821-10-S4;25;22;25/04/2022;0
Gypsophila repens;300821-10;Snowbed;4;300821-10-S4;25;22;11/05/2022;0
Gypsophila repens;300821-10;Snowbed;4;300821-10-S4;25;22;18/05/2022;0
